season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3
2012-13,2013-02-27,1255009,780,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,4,38,33,5,1488,Maryland,1178,1178,22,Shooting foul committed by Shaquille Cleare.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,70,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,781,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,4,39,33,6,1422,Georgia Tech,1178,1178,0,Daniel Miller makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,70,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,782,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,4,40,33,7,1422,Georgia Tech,1178,1178,0,Daniel Miller makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,70,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,785,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,4,40,33,7,1488,Maryland,1157,1157,21,Alex Len with a turnover - 3 Second,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,71,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,788,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,4,43,33,10,1422,Georgia Tech,1133,1133,24,Marcus Georges-Hunt makes a 3-point jump shot from 24 feet out. Robert Carter with the assist.,made,FALSE,TRUE,Jump Shot,27.3,29.349999999999994,696317,Marcus Georges-Hunt,Robert Carter,0,Georgia Tech,Maryland,72,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,790,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,43,33,10,1488,Maryland,1127,1127,6,Terrapins take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,829,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,43,33,10,1488,Maryland,1127,1127,0,Substitution: Charles Mitchell in for Shaquille Cleare.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,868,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,43,35,8,1488,Maryland,1117,1117,10,Alex Len dunks. Nick Faust with the assist.,made,FALSE,FALSE,Dunk Shot,25,5.25,616982,Alex Len,Nick Faust,0,Maryland,Georgia Tech,73,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,878,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,43,35,8,1422,Georgia Tech,1095,1095,22,Chris Bolden misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,19,28.650000000000006,696319,Chris Bolden,NA,0,Georgia Tech,Georgia Tech,74,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,879,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,43,35,8,1488,Maryland,1095,1095,0,Dez Wells with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,74,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,881,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,43,35,8,1488,Maryland,1087,1087,8,Jake Layman misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,47,7.55,698664,Jake Layman,NA,0,Maryland,Maryland,75,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,882,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,43,35,8,1422,Georgia Tech,1087,1087,0,Chris Bolden with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,75,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,888,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,43,35,8,1422,Georgia Tech,1066,1066,21,Daniel Miller misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,502810,Daniel Miller,NA,0,Georgia Tech,Georgia Tech,76,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,889,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,43,35,8,1422,Georgia Tech,1066,1066,0,Daniel Miller with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,76,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,892,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,43,35,8,1488,Maryland,1062,1062,4,Shooting foul committed by Alex Len.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,76,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,893,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,44,35,9,1422,Georgia Tech,1062,1062,0,Daniel Miller makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,76,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,894,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,45,35,10,1422,Georgia Tech,1062,1062,0,Daniel Miller makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,76,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,895,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,45,35,10,1422,Georgia Tech,1062,1062,0,Substitution: Solomon Poole in for Mfon Udofia.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,896,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,45,37,8,1488,Maryland,1044,1044,18,Alex Len makes a layup. Nick Faust with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,616982,Alex Len,Nick Faust,0,Maryland,Georgia Tech,77,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,898,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,47,37,10,1422,Georgia Tech,1026,1026,18,Robert Carter makes a jump shot from 11 feet out. Daniel Miller with the assist.,made,FALSE,FALSE,Jump Shot,33,12.25,696318,Robert Carter,Daniel Miller,0,Georgia Tech,Maryland,78,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,899,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,47,37,10,1488,Maryland,1022,1022,4,Nick Faust with a turnover - Traveling,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,79,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,901,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,47,37,10,1422,Georgia Tech,1022,1022,0,Substitution: Kammeon Holsey in for Robert Carter.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,903,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,47,37,10,1422,Georgia Tech,1017,1017,5,Charles Mitchell blocks a Daniel Miller dunk.,missed,FALSE,FALSE,Dunk Shot,25,5.25,502810,Daniel Miller,NA,0,Georgia Tech,Georgia Tech,80,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,904,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,47,37,10,1422,Georgia Tech,1017,1017,0,Kammeon Holsey with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,80,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,905,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,47,37,10,1422,Georgia Tech,999,999,18,Marcus Georges-Hunt misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,23.6,31.35,696317,Marcus Georges-Hunt,NA,0,Georgia Tech,Georgia Tech,80,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,906,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,47,37,10,1488,Maryland,999,999,0,Charles Mitchell with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,80,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,907,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,47,39,8,1488,Maryland,980,980,19,Jake Layman dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,698664,Jake Layman,NA,0,Maryland,Georgia Tech,81,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,908,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,39,10,1422,Georgia Tech,959,959,21,Kammeon Holsey makes a layup. Marcus Georges-Hunt with the assist.,made,FALSE,FALSE,Layup Shot,26,6.25,502809,Kammeon Holsey,Marcus Georges-Hunt,0,Georgia Tech,Maryland,82,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,910,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,39,10,1488,Maryland,932,932,27,Alex Len with a turnover - Bad Pass,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,83,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,911,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,39,10,NA,NA,932,932,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,916,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,39,10,1488,Maryland,932,932,0,Substitution: Seth Allen in for Nick Faust.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,918.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,39,10,1488,Maryland,932,932,0,Substitution: James Padgett in for Alex Len.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,919.75,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,39,10,1488,Maryland,932,932,0,Substitution: Shaquille Cleare in for Charles Mitchell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,920.375,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,39,10,1422,Georgia Tech,932,932,0,Substitution: Robert Carter in for Daniel Miller.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Robert Carter,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,920.6875,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,39,10,1422,Georgia Tech,932,932,0,Substitution: Brandon Reed in for Chris Bolden.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Marcus Georges-Hunt,Brandon Reed,Robert Carter,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,921,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,39,10,1422,Georgia Tech,917,917,15,Seth Allen steals the ball from Solomon Poole.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,84,NA,Marcus Georges-Hunt,Brandon Reed,Robert Carter,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,921.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,41,8,1488,Maryland,915,915,2,Seth Allen makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,698663,Seth Allen,NA,0,Maryland,Maryland,85,NA,Marcus Georges-Hunt,Brandon Reed,Robert Carter,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,922,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,41,8,1422,Georgia Tech,915,915,0,Shooting foul committed by Solomon Poole.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,85,NA,Marcus Georges-Hunt,Brandon Reed,Robert Carter,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,925,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,42,7,1488,Maryland,915,915,0,Seth Allen makes free throw 1 of 1.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,85,NA,Marcus Georges-Hunt,Brandon Reed,Robert Carter,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,929,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,42,7,1488,Maryland,915,915,0,Substitution: Nick Faust in for Shaquille Cleare.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Marcus Georges-Hunt,Brandon Reed,Robert Carter,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,931,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,49,42,7,1422,Georgia Tech,915,915,0,Substitution: Jason Morris in for Marcus Georges-Hunt.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,933,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,51,42,9,1422,Georgia Tech,905,905,10,Brandon Reed makes a layup. Jason Morris with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,520119,Brandon Reed,Jason Morris,0,Georgia Tech,Georgia Tech,86,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,935,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,51,42,9,1488,Maryland,905,905,0,Shooting foul committed by James Padgett.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,86,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,936,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1422,Georgia Tech,905,905,0,Brandon Reed makes free throw 1 of 1.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,86,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Solomon Poole,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,941.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1422,Georgia Tech,905,905,0,Substitution: Mfon Udofia in for Solomon Poole.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,947,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1488,Maryland,894,894,11,Robert Carter blocks a Dez Wells layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,601176,Dez Wells,NA,0,Maryland,Maryland,87,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,954.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1488,Maryland,879,879,15,Jason Morris steals the ball from Nick Faust.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,87,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,957,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1422,Georgia Tech,874,874,5,Robert Carter with a turnover - Bad Pass,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,88,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,959,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1422,Georgia Tech,864,864,10,Personal foul committed by Jason Morris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,89,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,960.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1488,Maryland,864,864,0,Substitution: Logan Aronhalt in for Nick Faust.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,962,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1488,Maryland,856,856,8,Seth Allen misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,31,29.25,698663,Seth Allen,NA,0,Maryland,Maryland,89,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,963,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1422,Georgia Tech,856,856,0,Robert Carter with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,89,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,964,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1488,Maryland,855,855,1,Personal foul committed by James Padgett.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,90,NA,Jason Morris,Brandon Reed,Robert Carter,Kammeon Holsey,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,966.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1422,Georgia Tech,855,855,0,Substitution: Daniel Miller in for Kammeon Holsey.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,969,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,52,42,10,1488,Maryland,837,837,18,Shooting foul committed by Jake Layman.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,90,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,970,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,53,42,11,1422,Georgia Tech,837,837,0,Robert Carter makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,90,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,971,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,54,42,12,1422,Georgia Tech,837,837,0,Robert Carter makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,90,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Jake Layman
2012-13,2013-02-27,1255009,972,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,54,42,12,1488,Maryland,837,837,0,Substitution: Shaquille Cleare in for Jake Layman.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,973,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,54,42,12,1488,Maryland,820,820,17,Logan Aronhalt misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,3.8000000000000007,20.45,462464,Logan Aronhalt,NA,0,Maryland,Maryland,91,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,974,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,54,42,12,1422,Georgia Tech,820,820,0,Daniel Miller with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,91,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,975,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,795,795,25,Robert Carter makes a hook shot from 11 feet out.,made,FALSE,FALSE,Hook Shot,18.3,13.650000000000006,696318,Robert Carter,NA,0,Georgia Tech,Maryland,92,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,976,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1488,Maryland,779,779,16,Shaquille Cleare misses a jump shot from 6 feet out.,missed,FALSE,FALSE,Jump Shot,30,7.85,698667,Shaquille Cleare,NA,0,Maryland,Maryland,93,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,977,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,779,779,0,Robert Carter with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,93,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Shaquille Cleare
