season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8
2014-15,2014-11-14,1472887,3406,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,40,3,1831,Ohio Valley,1038,1038,11,Darryl Walker makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,124,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3406,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,40,3,1831,Ohio Valley,1038,1038,0,Darryl Walker makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,125,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3406,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,40,3,1831,Ohio Valley,1038,1038,0,Darryl Walker makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,126,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3406,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,40,3,1831,Ohio Valley,1038,1038,0,Darryl Walker makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,127,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3418,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,40,3,1831,Ohio Valley,1027,1027,11,Jerry Macon misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,504636,Jerry Macon,NA,0,Ohio Valley,Middle Tennessee,128,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3425,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,40,3,1500,Middle Tennessee,992,992,35,Marcus Tarrance misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,39.5,12.25,789534,Marcus Tarrance,NA,0,Middle Tennessee,Middle Tennessee,129,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3427,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,40,3,1831,Ohio Valley,991,991,1,Personal foul committed by Robert Smelser.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,129,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3429,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,40,3,1831,Ohio Valley,990,990,1,Personal foul committed by Robert Smelser.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,129,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3430,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,40,3,1500,Middle Tennessee,990,990,0,Darnell Harris misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,129,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3431,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,44,40,4,1500,Middle Tennessee,990,990,0,Darnell Harris makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Ohio Valley,129,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3440,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,44,40,4,1831,Ohio Valley,972,972,18,Darryl Walker misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,23.9,28.15,851029,Darryl Walker,NA,0,Ohio Valley,Ohio Valley,130,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3440,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,44,40,4,1831,Ohio Valley,972,972,18,Darryl Walker misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,23.9,28.15,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,130,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3440,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,44,40,4,1831,Ohio Valley,972,972,0,Darryl Walker misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,23.9,28.15,851029,Darryl Walker,NA,0,Ohio Valley,Ohio Valley,131,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3440,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,44,40,4,1831,Ohio Valley,972,972,0,Darryl Walker misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,23.9,28.15,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,131,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3440,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,44,40,4,1831,Ohio Valley,972,972,0,Darryl Walker misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,23.9,28.15,851029,Darryl Walker,NA,0,Ohio Valley,Ohio Valley,132,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3440,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,44,40,4,1831,Ohio Valley,972,972,0,Darryl Walker misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,23.9,28.15,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,132,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3440,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,44,40,4,1831,Ohio Valley,972,972,0,Darryl Walker misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,23.9,28.15,851029,Darryl Walker,NA,0,Ohio Valley,Ohio Valley,133,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3440,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,44,40,4,1831,Ohio Valley,972,972,0,Darryl Walker misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,23.9,28.15,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,133,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3450,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,44,40,4,1500,Middle Tennessee,963,963,9,Reggie Upshaw misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,35.8,12.950000000000003,789535,Reggie Upshaw,NA,0,Middle Tennessee,Middle Tennessee,134,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3457,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,40,7,1500,Middle Tennessee,957,957,6,JaQuel Richmond makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,29.5,29.349999999999994,846774,JaQuel Richmond,NA,0,Middle Tennessee,Ohio Valley,134,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3468,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1831,Ohio Valley,947,947,10,David Sinickas makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,45.7,16.05,801681,David Sinickas,NA,0,Ohio Valley,Middle Tennessee,135,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3496,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1500,Middle Tennessee,924,924,23,Marcus Tarrance misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,10.5,22.849999999999994,789534,Marcus Tarrance,NA,0,Middle Tennessee,Middle Tennessee,136,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3501,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1500,Middle Tennessee,920,920,4,Darnell Harris misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,35.5,12.849999999999994,846765,Darnell Harris,NA,0,Middle Tennessee,Ohio Valley,136,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3778,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,NA,NA,916,916,4,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3787,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1831,Ohio Valley,900,900,16,Arturs Vintins misses a jump shot from 11 feet out.,missed,FALSE,FALSE,Jump Shot,14.9,10.55,801693,Arturs Vintins,NA,0,Ohio Valley,Middle Tennessee,137,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3798,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1500,Middle Tennessee,890,890,10,Darnell Harris misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,37.5,11.650000000000006,846765,Darnell Harris,NA,0,Middle Tennessee,Ohio Valley,138,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3808,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1831,Ohio Valley,881,881,9,Markese Allen misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,851019,Markese Allen,NA,0,Ohio Valley,Ohio Valley,139,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3808,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1831,Ohio Valley,881,881,9,Markese Allen misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,851019,Markese Allen,NA,0,Ohio Valley,Middle Tennessee,139,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3808,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1831,Ohio Valley,881,881,0,Markese Allen misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,851019,Markese Allen,NA,0,Ohio Valley,Ohio Valley,140,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3808,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1831,Ohio Valley,881,881,0,Markese Allen misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,851019,Markese Allen,NA,0,Ohio Valley,Middle Tennessee,140,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3808,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1831,Ohio Valley,881,881,0,Markese Allen misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,851019,Markese Allen,NA,0,Ohio Valley,Ohio Valley,141,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3808,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1831,Ohio Valley,881,881,0,Markese Allen misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,851019,Markese Allen,NA,0,Ohio Valley,Middle Tennessee,141,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3808,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1831,Ohio Valley,881,881,0,Markese Allen misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,851019,Markese Allen,NA,0,Ohio Valley,Ohio Valley,142,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3808,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,47,43,4,1831,Ohio Valley,881,881,0,Markese Allen misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,851019,Markese Allen,NA,0,Ohio Valley,Middle Tennessee,142,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3821,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,43,6,1500,Middle Tennessee,869,869,12,Darnell Harris makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,846765,Darnell Harris,NA,0,Middle Tennessee,Ohio Valley,143,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3833,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1831,Ohio Valley,856,856,13,Arturs Vintins makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,801693,Arturs Vintins,NA,0,Ohio Valley,Middle Tennessee,144,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3847,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1500,Middle Tennessee,840,840,16,Personal foul committed by Reggie Upshaw.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,145,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3862,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1831,Ohio Valley,826,826,14,Christopher Hall misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.100000000000001,21.95,851022,Christopher Hall,NA,0,Ohio Valley,Ohio Valley,145,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3862,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1831,Ohio Valley,826,826,14,Christopher Hall misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.100000000000001,21.95,851022,Christopher Hall,NA,0,Ohio Valley,Middle Tennessee,145,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3862,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1831,Ohio Valley,826,826,0,Christopher Hall misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.100000000000001,21.95,851022,Christopher Hall,NA,0,Ohio Valley,Ohio Valley,146,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3862,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1831,Ohio Valley,826,826,0,Christopher Hall misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.100000000000001,21.95,851022,Christopher Hall,NA,0,Ohio Valley,Middle Tennessee,146,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3862,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1831,Ohio Valley,826,826,0,Christopher Hall misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.100000000000001,21.95,851022,Christopher Hall,NA,0,Ohio Valley,Ohio Valley,147,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3862,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1831,Ohio Valley,826,826,0,Christopher Hall misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.100000000000001,21.95,851022,Christopher Hall,NA,0,Ohio Valley,Middle Tennessee,147,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3862,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1831,Ohio Valley,826,826,0,Christopher Hall misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.100000000000001,21.95,851022,Christopher Hall,NA,0,Ohio Valley,Ohio Valley,148,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3862,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1831,Ohio Valley,826,826,0,Christopher Hall misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.100000000000001,21.95,851022,Christopher Hall,NA,0,Ohio Valley,Middle Tennessee,148,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3893,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1831,Ohio Valley,794,794,32,Personal foul committed by Christopher Hall.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,149,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3893,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,49,45,4,1831,Ohio Valley,794,794,0,Personal foul committed by Christopher Hall.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,149,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3902,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,51,45,6,1500,Middle Tennessee,781,781,13,Joshua Phillips makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,789531,Joshua Phillips,NA,0,Middle Tennessee,Ohio Valley,149,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
