season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6,away_7
2015-16,2015-12-30,1588671,558,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,61,40,21,1909,Francis Marion,503,503,10,Mike Davis Jr. misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.100000000000001,22.65,897408,Mike Davis Jr.,NA,0,Francis Marion,Francis Marion,148,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,559,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,61,40,21,1909,Francis Marion,503,503,0,David Jerome with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,148,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,560,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,61,40,21,1909,Francis Marion,495,495,8,Duane Notice steals the ball from David Jerome.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,148,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,562,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,61,40,21,1909,Francis Marion,492,492,3,Shooting foul committed by Mike Davis Jr..,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,149,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,563,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,62,40,22,1611,South Carolina,492,492,0,Sindarius Thornwell makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,149,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,564,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,40,23,1611,South Carolina,492,492,0,Sindarius Thornwell makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,149,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,566,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,40,23,1909,Francis Marion,484,484,8,Alante Fenner misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,5,17.95,796431,Alante Fenner,NA,0,Francis Marion,Francis Marion,150,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,567,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,40,23,1909,Francis Marion,484,484,0,Detrek Browning with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,150,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,568,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1909,Francis Marion,480,480,4,Detrek Browning makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,897406,Detrek Browning,NA,0,Francis Marion,South Carolina,150,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,593,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1611,South Carolina,465,465,15,Michael Carrera misses a jump shot from 8 feet out.,missed,FALSE,FALSE,Jump Shot,25.9,12.950000000000003,706554,Michael Carrera,NA,0,South Carolina,South Carolina,151,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,594,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1611,South Carolina,465,465,0,Chris Silva with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,151,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,598,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1611,South Carolina,462,462,3,Chris Silva misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,20,12.150000000000006,886457,Chris Silva,NA,0,South Carolina,South Carolina,151,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,599,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1909,Francis Marion,462,462,0,Judah Alexander with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,151,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,605,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1611,South Carolina,457,457,5,Personal foul committed by Chris Silva.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,152,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,606,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,NA,NA,457,457,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,608,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1909,Francis Marion,452,452,5,Mike Davis Jr. misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,17.6,29.65,897408,Mike Davis Jr.,NA,0,Francis Marion,Francis Marion,152,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,609,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1909,Francis Marion,452,452,0,Detrek Browning with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,152,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,610,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1909,Francis Marion,433,433,19,Alante Fenner misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,4.5,15.35,796431,Alante Fenner,NA,0,Francis Marion,Francis Marion,152,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,611,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1909,Francis Marion,433,433,0,Mykel Harris with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,152,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,612,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1909,Francis Marion,421,421,12,Mindaugas Kacinas blocks a Mykel Harris jump shot from 8 feet out.,missed,FALSE,FALSE,Jump Shot,22,12.45,605794,Mykel Harris,NA,0,Francis Marion,Francis Marion,152,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,613,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1909,Francis Marion,421,421,0,Mykel Harris with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,152,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,614,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1909,Francis Marion,418,418,3,Mykel Harris misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,17,16.25,605794,Mykel Harris,NA,0,Francis Marion,Francis Marion,152,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,615,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1611,South Carolina,418,418,0,Eric Cobb with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,152,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,625,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1611,South Carolina,418,418,0,Eric Cobb with a turnover - Traveling,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,153,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,627.5,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,63,42,21,1909,Francis Marion,400,400,18,Mike Davis Jr. with a turnover - Traveling,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,154,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,630,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,66,42,24,1611,South Carolina,394,394,6,Jamall Gregory makes a 3-point jump shot from 25 feet out. Sindarius Thornwell with the assist.,made,FALSE,TRUE,Jump Shot,41.9,23.049999999999997,886451,Jamall Gregory,Sindarius Thornwell,0,South Carolina,Francis Marion,155,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,631,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,66,45,21,1909,Francis Marion,373,373,21,Detrek Browning makes a 3-point jump shot from 25 feet out. Kenneth Jackson with the assist.,made,FALSE,TRUE,Jump Shot,13.2,26.75,897406,Detrek Browning,Kenneth Jackson,0,Francis Marion,South Carolina,156,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,631,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,66,45,21,1909,Francis Marion,373,373,0,Detrek Browning makes a 3-point jump shot from 25 feet out. Kenneth Jackson with the assist.,made,FALSE,TRUE,Jump Shot,13.2,26.75,897406,Detrek Browning,Kenneth Jackson,0,Francis Marion,South Carolina,157,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,631,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,66,45,21,1909,Francis Marion,373,373,0,Detrek Browning makes a 3-point jump shot from 25 feet out. Kenneth Jackson with the assist.,made,FALSE,TRUE,Jump Shot,13.2,26.75,897406,Detrek Browning,Kenneth Jackson,0,Francis Marion,South Carolina,158,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,631,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,66,45,21,1909,Francis Marion,373,373,0,Detrek Browning makes a 3-point jump shot from 25 feet out. Kenneth Jackson with the assist.,made,FALSE,TRUE,Jump Shot,13.2,26.75,897406,Detrek Browning,Kenneth Jackson,0,Francis Marion,South Carolina,159,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,645,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,66,45,21,1909,Francis Marion,362,362,11,Patriots take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,650,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,66,45,21,1909,Francis Marion,339,339,23,Shooting foul committed by Kenneth Jackson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,160,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,650,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,66,45,21,1909,Francis Marion,339,339,0,Shooting foul committed by Kenneth Jackson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,160,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,651,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,67,45,22,1611,South Carolina,339,339,0,Raymond Doby makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,160,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,652,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,67,45,22,1909,Francis Marion,339,339,0,Substitution: Judah Alexander in for Kenneth Jackson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,652,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,67,45,22,1909,Francis Marion,339,339,0,Substitution: Judah Alexander in for Kenneth Jackson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,653,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,67,45,22,1611,South Carolina,339,339,0,Raymond Doby misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,160,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,654,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,67,45,22,1611,South Carolina,339,339,0,Raymond Doby with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,160,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,672,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,67,45,22,1611,South Carolina,329,329,10,Jamall Gregory misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,886451,Jamall Gregory,NA,0,South Carolina,South Carolina,160,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,673,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,67,45,22,1611,South Carolina,329,329,0,TeMarcus Blanton with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,160,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,675,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,67,45,22,1611,South Carolina,323,323,6,Jamall Gregory misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,45,14.549999999999997,886451,Jamall Gregory,NA,0,South Carolina,Francis Marion,160,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,678,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,67,45,22,1909,Francis Marion,310,310,13,Mykel Harris misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,19.1,18.45,605794,Mykel Harris,NA,0,Francis Marion,Francis Marion,161,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,680,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,67,45,22,1611,South Carolina,310,310,0,Personal foul committed by Mindaugas Kacinas.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,161,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,685,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,67,45,22,1909,Francis Marion,306,306,4,Mykel Harris with a turnover - Traveling,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,161,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,690,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,69,45,24,1611,South Carolina,300,300,6,Raymond Doby makes a jump shot from 11 feet out.,made,FALSE,FALSE,Jump Shot,24,16.25,886445,Raymond Doby,NA,0,South Carolina,Francis Marion,162,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,697,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,69,45,24,1909,Francis Marion,277,277,23,Mykel Harris misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,605794,Mykel Harris,NA,0,Francis Marion,Francis Marion,163,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,698,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,69,45,24,1611,South Carolina,277,277,0,TeMarcus Blanton with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,163,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,700,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,69,45,24,1909,Francis Marion,260,260,17,Shooting foul committed by Judah Alexander.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,164,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,701,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,69,45,24,1611,South Carolina,260,260,0,Raymond Doby misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,164,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,703,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,70,45,25,1611,South Carolina,260,260,0,Raymond Doby makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,164,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,704,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,70,45,25,1909,Francis Marion,260,260,0,Substitution: David Jerome in for Mike Davis Jr..,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Mykel Harris,Detrek Browning,Mykel Harris,Kenneth Jackson
2015-16,2015-12-30,1588671,705,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,70,45,25,1909,Francis Marion,260,260,0,Substitution: Nick Talko in for Mykel Harris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Nick Talko,Detrek Browning,Nick Talko,Kenneth Jackson
2015-16,2015-12-30,1588671,705,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,70,45,25,1909,Francis Marion,260,260,0,Substitution: Nick Talko in for Mykel Harris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,Eric Cobb,Alante Fenner,Alex Bryant,Judah Alexander,Nick Talko,Detrek Browning,Nick Talko,Kenneth Jackson
2015-16,2015-12-30,1588671,706,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,70,45,25,1611,South Carolina,260,260,0,Substitution: PJ Dozier in for Eric Cobb.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Sindarius Thornwell,Chris Silva,Michael Carrera,PJ Dozier,Alante Fenner,Alex Bryant,Judah Alexander,Nick Talko,Detrek Browning,Nick Talko,Kenneth Jackson
2015-16,2015-12-30,1588671,707,0,2,South Carolina,Francis Marion,Gamecocks,Patriots,4,3,70,45,25,1611,South Carolina,260,260,0,Substitution: Jamall Gregory in for Sindarius Thornwell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Jamall Gregory,Chris Silva,Michael Carrera,PJ Dozier,Alante Fenner,Alex Bryant,Judah Alexander,Nick Talko,Detrek Browning,Nick Talko,Kenneth Jackson
