season,start_time,game_date,game_id,tv,home,away,home_abbr,home_id,home_logo_id,home_name,home_total,home_is_winner,home_ap_ranking,home_record,away_abbr,away_id,away_is_winner,away_logo_id,away_name,away_total,away_record,away_ap_ranking
2023-24,8:00 PM ET,2024-02-26,2601649,NA,Florida A&M,Alabama A&M,FlaA&M,1408,FloridaAMRattlers,Rattlers,NA,NA,NA,0-3,AlaA&M,1809,NA,AlabamaAMBulldogs,Bulldogs,NA,0-2,NA
2023-24,7:30 PM ET,2024-02-26,2601258,NA,Bethune-Cookman,Alabama State,B-C,1314,BethuneCookmanWildcats,Wildcats,NA,NA,NA,2-1,AlSt,1285,NA,AlabamaStateHornets,Hornets,NA,1-3,NA
2023-24,9:00 PM ET,2024-02-26,2605663,ESPN,TCU,Baylor,TCU,1643,TCUHornedFrogs,Horned Frogs,NA,NA,NA,4-0,Baylor,1313,NA,BaylorBears,Bears,NA,4-0,15
2023-24,8:30 PM ET,2024-02-26,2602683,CBSS,Campbell,UNCW,Camp,1339,CampbellFightingCamels,Fighting Camels,NA,NA,NA,1-2,UNCW,1525,NA,UNCWSeahawks,Seahawks,NA,3-0,NA
2023-24,7:30 PM ET,2024-02-26,2608751,NA,Howard,Coppin State,Howard,1438,HowardBison,Bison,NA,NA,NA,2-3,Coppin,1364,NA,CoppinStateEagles,Eagles,NA,0-6,NA
2023-24,6:30 PM ET,2024-02-26,2602796,CBSS,Delaware,Drexel,Del,1380,DelawareFightinBlueHens,Fightin' Blue Hens,NA,NA,NA,4-0,Drexel,1387,NA,DrexelDragons,Dragons,NA,2-2,NA
2023-24,7:30 PM ET,2024-02-26,2608542,NA,North Carolina Central,Delaware State,NCCent,1783,NorthCarolinaCentralEagles,Eagles,NA,NA,NA,2-3,DelSt,1381,NA,DelawareStateHornets,Hornets,NA,1-3,NA
2023-24,8:00 PM ET,2024-02-26,2587573,NA,Houston Christian,Texas A&M-Corpus Christi,HCU,1437,HoustonChristianHuskies,Huskies,NA,NA,NA,0-2,TA&MCC,2003,NA,TexasAMCorpusChristiIslanders,Islanders,NA,2-2,NA
2023-24,7:00 PM ET,2024-02-26,2605662,ESPN-U,Kansas State,West Virginia,KanSt,1457,KansasStateWildcats,Wildcats,NA,NA,NA,3-1,WVU,1689,NA,WestVirginiaMountaineers,Mountaineers,NA,2-1,NA
2023-24,8:00 PM ET,2024-02-26,2587590,NA,Lamar,McNeese State,Lamar,1463,LamarCardinals,Cardinals,NA,NA,NA,2-2,McNe,1490,NA,McNeeseStateCowboys,Cowboys,NA,4-1,NA
2023-24,7:30 PM ET,2024-02-26,2608749,NA,South Carolina State,Maryland Eastern Shore,SCSt,1606,SouthCarolinaStateBulldogs,Bulldogs,NA,NA,NA,2-2,Md-ES,1492,NA,MarylandEasternShoreHawks,Hawks,NA,2-2,NA
2023-24,7:00 PM ET,2024-02-26,2606849,NA,North Carolina,Miami (FL),UNC,1540,NorthCarolinaTarHeels,Tar Heels,NA,NA,20,3-0,Mia-Fl,1496,NA,MiamiFLHurricanes,Hurricanes,NA,4-0,12
2023-24,8:30 PM ET,2024-02-26,2608118,NA,Mississippi Valley State,Prairie View A&M,MsVl,1504,MississippiValleyStateDeltaDevils,Delta Devils,NA,NA,NA,0-4,PVA&M,1573,NA,PrairieViewAMPanthers,Panthers,NA,2-2,NA
2023-24,7:30 PM ET,2024-02-26,2608521,NA,Morgan State,Norfolk State,MorgSt,1513,MorganStateBears,Bears,NA,NA,NA,2-3,Nor,1824,NA,NorfolkStateSpartans,Spartans,NA,3-2,NA
2023-24,7:30 PM ET,2024-02-26,2587631,NA,Nicholls,UIW,Nich,1536,NichollsColonels,Colonels,NA,NA,NA,2-3,IncWor,5426,NA,UIWCardinals,Cardinals,NA,2-2,NA
2023-24,8:30 PM ET,2024-02-26,2613202,NA,UAPB,Texas Southern,UAPB,1304,UAPBGoldenLions,Golden Lions,NA,NA,NA,3-2,TxSo,1655,NA,TexasSouthernTigers,Tigers,NA,0-4,NA
2023-24,9:00 PM ET,2024-02-27,2600879,NA,Air Force,Boise State,AF,1280,AirForceFalcons,Falcons,NA,NA,NA,3-2,Boise,1316,NA,BoiseStateBroncos,Broncos,NA,2-0,NA
2023-24,7:00 PM ET,2024-02-27,2593476,NA,Ohio,Akron,Ohio,1556,OhioBobcats,Bobcats,NA,NA,NA,2-1,Akron,1281,NA,AkronZips,Zips,NA,3-0,NA
2023-24,9:00 PM ET,2024-02-27,2600284,SECN,Arkansas,Vanderbilt,Ark,1293,ArkansasRazorbacks,Razorbacks,NA,NA,14,3-1,Vandy,1674,NA,VanderbiltCommodores,Commodores,NA,3-1,NA
2023-24,7:00 PM ET,2024-02-27,2593470,NA,Central Michigan,Ball State,CentMi,1345,CentralMichiganChippewas,Chippewas,NA,NA,NA,1-3,BallSt,1310,NA,BallStateCardinals,Cardinals,NA,3-1,NA
2023-24,7:00 PM ET,2024-02-27,2593468,NA,Bowling Green,Miami (OH),BGSU,1320,BowlingGreenFalcons,Falcons,NA,NA,NA,2-2,Mia-O,1497,NA,MiamiOHRedHawks,RedHawks,NA,1-2,NA
2023-24,7:00 PM ET,2024-02-27,2593474,NA,Kent State,Buffalo,KentSt,1458,KentStateGoldenFlashes,Golden Flashes,NA,NA,NA,3-1,Buff,1326,NA,BuffaloBulls,Bulls,NA,1-2,NA
2023-24,8:00 PM ET,2024-02-27,2605665,ESP+,Kansas,BYU,Kansas,1456,KansasJayhawks,Jayhawks,NA,NA,1,3-0,BYU,1325,NA,BYUCougars,Cougars,NA,4-0,NA
2023-24,7:00 PM ET,2024-02-27,2605664,ESP2,Houston,Cincinnati,Hou,1436,HoustonCougars,Cougars,NA,NA,6,5-0,Cin,1353,NA,CincinnatiBearcats,Bearcats,NA,3-0,NA
2023-24,7:00 PM ET,2024-02-27,2606611,NA,Clemson,Pittsburgh,Clem,1355,ClemsonTigers,Tigers,NA,NA,NA,3-0,Pitt,1570,NA,PittsburghPanthers,Panthers,NA,4-0,NA
2023-24,10:30 PM ET,2024-02-27,2608095,FS1,Colorado State,Nevada,ColoSt,1361,ColoradoStateRams,Rams,NA,NA,NA,4-0,Nevada,1529,NA,NevadaWolfPack,Wolf Pack,NA,4-0,NA
2023-24,7:00 PM ET,2024-02-27,2600337,CBSS,Dayton,Davidson,Dayton,1379,DaytonFlyers,Flyers,NA,NA,NA,3-1,Dav,1378,NA,DavidsonWildcats,Wildcats,NA,2-2,NA
2023-24,8:30 PM ET,2024-02-27,2592457,NA,Eastern Illinois,SIUE,EastIl,1392,EasternIllinoisPanthers,Panthers,NA,NA,NA,2-3,SIUE,1968,NA,SIUECougars,Cougars,NA,3-2,NA
2023-24,7:00 PM ET,2024-02-27,2593473,NA,Eastern Michigan,Western Michigan,EastMi,1394,EasternMichiganEagles,Eagles,NA,NA,NA,2-2,WestMI,1692,NA,WesternMichiganBroncos,Broncos,NA,0-3,NA
2023-24,9:00 PM ET,2024-02-27,2606851,NA,Florida State,North Carolina State,FlaSt,1410,FloridaStateSeminoles,Seminoles,NA,NA,NA,2-1,NCSU,1538,NA,NorthCarolinaStateWolfpack,Wolfpack,NA,3-0,NA
2023-24,7:00 PM ET,2024-02-27,2600336,NA,Fordham,George Mason,Ford,1411,FordhamRams,Rams,NA,NA,NA,2-1,GMason,1418,NA,GeorgeMasonPatriots,Patriots,NA,3-0,NA
2023-24,11:00 PM ET,2024-02-27,2601665,NA,Fresno State,Utah State,Fres,1412,FresnoStateBulldogs,Bulldogs,NA,NA,NA,2-1,UtahSt,1671,NA,UtahStateAggies,Aggies,NA,2-1,NA
2023-24,7:00 PM ET,2024-02-27,2600335,NA,George Washington,Massachusetts,GW,1417,GeorgeWashingtonRevolutionaries,Revolutionaries,NA,NA,NA,4-0,UMass,1489,NA,MassachusettsMinutemen,Minutemen,NA,2-1,NA
2023-24,6:30 PM ET,2024-02-27,2602379,NA,Villanova,Georgetown,Vill,1676,VillanovaWildcats,Wildcats,NA,NA,21,3-1,GTown,1419,NA,GeorgetownHoyas,Hoyas,NA,2-2,NA
2023-24,7:00 PM ET,2024-02-27,2600378,SECN,LSU,Georgia,LSU,1476,LSUTigers,Tigers,NA,NA,NA,2-2,UGa,1420,NA,GeorgiaBulldogs,Bulldogs,NA,2-2,NA
2023-24,7:00 PM ET,2024-02-27,2602592,NA,Indiana,Wisconsin,Ind,1446,IndianaHoosiers,Hoosiers,NA,NA,NA,3-0,Wisc,1703,NA,WisconsinBadgers,Badgers,NA,2-2,NA
2023-24,9:00 PM ET,2024-02-27,2602594,NA,Iowa,Penn State,Iowa,1449,IowaHawkeyes,Hawkeyes,NA,NA,NA,3-1,PSU,1567,NA,PennStateNittanyLions,Nittany Lions,NA,4-0,NA
2023-24,7:00 PM ET,2024-02-27,2600396,NA,Mississippi State,Kentucky,MissSt,1506,MississippiStateBulldogs,Bulldogs,NA,NA,NA,4-0,Kty,1459,NA,KentuckyWildcats,Wildcats,NA,3-1,17
2023-24,8:00 PM ET,2024-02-27,2588950,NA,Texas State,ULM,TxSt,1632,TexasStateBobcats,Bobcats,NA,NA,NA,2-2,UL-Mon,1526,NA,ULMWarhawks,Warhawks,NA,1-2,NA
2023-24,7:00 PM ET,2024-02-27,2600334,NA,St. Bonaventure,Loyola Chicago,StBon,1615,StBonaventureBonnies,Bonnies,NA,NA,NA,2-2,Ly-Il,1473,NA,LoyolaChicagoRamblers,Ramblers,NA,2-2,NA
2023-24,7:00 PM ET,2024-02-27,2593477,NA,Toledo,Northern Illinois,Toledo,1658,ToledoRockets,Rockets,NA,NA,NA,3-0,NIU,1543,NA,NorthernIllinoisHuskies,Huskies,NA,4-1,NA
2023-24,9:00 PM ET,2024-02-27,2606852,NA,Notre Dame,Wake Forest,ND,1549,NotreDameFightingIrish,Fighting Irish,NA,NA,NA,2-2,Wake,1683,NA,WakeForestDemonDeacons,Demon Deacons,NA,2-2,NA
2023-24,11:00 PM ET,2024-02-27,2603772,CBSS,San Diego State,San Jose State,SDSU,1592,SanDiegoStateAztecs,Aztecs,NA,NA,NA,3-1,SJSU,1594,NA,SanJoseStateSpartans,Spartans,NA,3-2,NA
2023-24,7:00 PM ET,2024-02-27,2606850,NA,Syracuse,Virginia Tech,Syr,1633,SyracuseOrange,Orange,NA,NA,NA,3-0,VaTech,1678,NA,VirginiaTechHokies,Hokies,NA,2-1,NA
2023-24,9:00 PM ET,2024-02-27,2605666,ESP2,Texas Tech,Texas,TxTch,1656,TexasTechRedRaiders,Red Raiders,NA,NA,NA,3-0,Tex,1651,NA,TexasLonghorns,Longhorns,NA,3-0,19
2023-24,8:00 PM ET,2024-02-27,2603327,NA,UNI,Valparaiso,UNI,1544,UNIPanthers,Panthers,NA,NA,NA,1-1,Valpo,1673,NA,ValparaisoBeacons,Beacons,NA,2-2,NA
2023-24,9:00 PM ET,2024-02-27,2608094,CBSS,Wyoming,UNLV,Wyo,1707,WyomingCowboys,Cowboys,NA,NA,NA,3-1,UNLV,1528,NA,UNLVRunninRebels,Runnin' Rebels,NA,2-1,NA
2023-24,9:00 PM ET,2024-02-28,2600235,NA,Ole Miss,Alabama,Miss,1505,OleMissRebels,Rebels,NA,NA,NA,4-0,Ala,1284,NA,AlabamaCrimsonTide,Crimson Tide,NA,4-0,22
2023-24,12:00 PM ET,2024-02-28,2605700,NA,Army West Point,American University,Army,1298,ArmyWestPointBlackKnights,Black Knights,NA,NA,NA,0-4,Amer,1288,NA,AmericanUniversityEagles,Eagles,NA,2-2,NA
2023-24,6:30 PM ET,2024-02-28,2588788,NA,App State,Old Dominion,App,1290,AppStateMountaineers,Mountaineers,NA,NA,NA,1-2,ODU,1560,NA,OldDominionMonarchs,Monarchs,NA,1-2,NA
2023-24,10:00 PM ET,2024-02-28,2609315,NA,Arizona State,Arizona,AriSt,1292,ArizonaStateSunDevils,Sun Devils,NA,NA,NA,2-1,Ari,1291,NA,ArizonaWildcats,Wildcats,NA,4-0,3
2023-24,7:30 PM ET,2024-02-28,2588806,NA,Coastal Carolina,Arkansas State,CoastC,1357,CoastalCarolinaChanticleers,Chanticleers,NA,NA,NA,1-2,ArkSt,1296,NA,ArkansasStateRedWolves,Red Wolves,NA,1-3,NA
2023-24,7:00 PM ET,2024-02-28,2600302,NA,Tennessee,Auburn,Tenn,1646,TennesseeVolunteers,Volunteers,NA,NA,7,3-0,Auburn,1299,NA,AuburnTigers,Tigers,NA,3-1,NA
2023-24,8:00 PM ET,2024-02-28,2574083,NA,Austin Peay,Eastern Kentucky,APSU,1302,AustinPeayGovernors,Governors,NA,NA,NA,2-2,EastKy,1393,NA,EasternKentuckyColonels,Colonels,NA,2-1,NA
2023-24,8:00 PM ET,2024-02-28,2591921,NA,Lipscomb,Bellarmine,Lips,2051,LipscombBisons,Bisons,NA,NA,NA,3-2,Bellar,5167,NA,BellarmineKnights,Knights,NA,1-3,NA
2023-24,1:00 PM ET,2024-02-28,2603486,NA,Murray State,Belmont,Murray,1516,MurrayStateRacers,Racers,NA,NA,NA,2-1,Belmnt,1311,NA,BelmontBruins,Bruins,NA,2-2,NA
2023-24,12:00 PM ET,2024-02-28,2606854,NA,Boston College,Virginia,BC,1317,BostonCollegeEagles,Eagles,NA,NA,NA,4-0,UVa,1677,NA,VirginiaCavaliers,Cavaliers,NA,4-0,NA
2023-24,6:00 PM ET,2024-02-28,2608679,NA,Lehigh,Boston University,Lehigh,1465,LehighMountainHawks,Mountain Hawks,NA,NA,NA,1-3,BU,1318,NA,BostonUniversityTerriers,Terriers,NA,1-3,NA
2023-24,1:00 PM ET,2024-02-28,2603483,NA,Bradley,Southern Illinois,Brad,1321,BradleyBraves,Braves,NA,NA,NA,3-0,SIU,1613,NA,SouthernIllinoisSalukis,Salukis,NA,3-0,NA
2023-24,7:00 PM ET,2024-02-28,2602098,NA,Loyola Maryland,Bucknell,Ly-Md,1475,LoyolaMarylandGreyhounds,Greyhounds,NA,NA,NA,1-3,Buck,1323,NA,BucknellBison,Bison,NA,1-4,NA
2023-24,8:30 PM ET,2024-02-28,2602323,CBSS,Butler,St. John's,Butler,1324,ButlerBulldogs,Bulldogs,NA,NA,NA,3-1,StJn,1618,NA,StJohnsRedStorm,Red Storm,NA,2-2,NA
2023-24,8:00 PM ET,2024-02-28,2609409,NA,Colorado,California,Colo,1360,ColoradoBuffaloes,Buffaloes,NA,NA,25,3-0,Cal,1338,NA,CaliforniaGoldenBears,Golden Bears,NA,2-2,NA
2023-24,7:00 PM ET,2024-02-28,2602981,NA,Charleston Southern,Radford,ChSou,1349,CharlestonSouthernBuccaneers,Buccaneers,NA,NA,NA,2-2,Rad,1579,NA,RadfordHighlanders,Highlanders,NA,2-3,NA
2023-24,7:00 PM ET,2024-02-28,2594367,NA,Chattanooga,Mercer,Chat,1647,ChattanoogaMocs,Mocs,NA,NA,NA,3-0,Mercer,1494,NA,MercerBears,Bears,NA,1-3,NA
2023-24,7:00 PM ET,2024-02-28,2594368,NA,Citadel,East Tennessee State,Cit,1368,CitadelBulldogs,Bulldogs,NA,NA,NA,1-3,EastTn,1390,NA,EastTennesseeStateBuccaneers,Buccaneers,NA,2-2,NA
2023-24,7:00 PM ET,2024-02-28,2593548,NA,Cleveland State,Green Bay,CleSt,1356,ClevelandStateVikings,Vikings,NA,NA,NA,3-2,WI-GB,1701,NA,GreenBayPhoenix,Phoenix,NA,1-2,NA
2023-24,12:00 PM ET,2024-02-28,2601943,NA,Holy Cross,Colgate,HolyCr,1435,HolyCrossCrusaders,Crusaders,NA,NA,NA,1-4,Colg,1359,NA,ColgateRaiders,Raiders,NA,2-2,NA
2023-24,9:00 PM ET,2024-02-28,2601608,NA,Creighton,Seton Hall,Cre,1367,CreightonBluejays,Bluejays,NA,NA,8,4-0,SetonH,1599,NA,SetonHallPirates,Pirates,NA,4-0,NA
2023-24,7:00 PM ET,2024-02-28,2602389,FS2,Xavier,DePaul,Xavier,1715,XavierMusketeers,Musketeers,NA,NA,NA,2-2,DePaul,1383,NA,DePaulBlueDemons,Blue Demons,NA,1-3,NA
2023-24,6:30 PM ET,2024-02-28,2593547,NA,Youngstown State,Detroit,YSU,1717,YoungstownStatePenguins,Penguins,NA,NA,NA,2-2,Det,1384,NA,DetroitTitans,Titans,NA,0-4,NA
2023-24,8:00 PM ET,2024-02-28,2603487,NA,UIC,Drake,UIC,1444,UICFlames,Flames,NA,NA,NA,2-1,Drake,1386,NA,DrakeBulldogs,Bulldogs,NA,2-0,NA
2023-24,7:00 PM ET,2024-02-28,2606853,NA,Duke,Louisville,Duke,1388,DukeBlueDevils,Blue Devils,NA,NA,9,3-1,Lou,1472,NA,LouisvilleCardinals,Cardinals,NA,2-1,NA
2023-24,7:00 PM ET,2024-02-28,2600346,NA,Duquesne,La Salle,Duq,1389,DuquesneDukes,Dukes,NA,NA,NA,4-1,LaSal,1464,NA,LaSalleExplorers,Explorers,NA,4-0,NA
2023-24,8:00 PM ET,2024-02-28,2603484,NA,Evansville,Indiana State,Evan,1400,EvansvilleAces,Aces,NA,NA,NA,4-0,InSt,1447,NA,IndianaStateSycamores,Sycamores,NA,2-1,NA
2023-24,7:00 PM ET,2024-02-28,2591922,NA,North Florida,FGCU,NoFla,1552,NorthFloridaOspreys,Ospreys,NA,NA,NA,4-2,FGCU,5080,NA,FGCUEagles,Eagles,NA,1-4,NA
2023-24,6:30 PM ET,2024-02-28,2600357,SECN,Florida,Missouri,Fla,1407,FloridaGators,Gators,NA,NA,NA,3-1,Missou,1507,NA,MissouriTigers,Tigers,NA,3-1,NA
2023-24,7:00 PM ET,2024-02-28,2594365,NA,Western Carolina,Furman,WCU,1695,WesternCarolinaCatamounts,Catamounts,NA,NA,NA,4-0,Furman,1414,NA,FurmanPaladins,Paladins,NA,3-1,NA
2023-24,7:00 PM ET,2024-02-28,2602983,NA,Gardner-Webb,Longwood,G-Webb,1820,GardnerWebbRunninBulldogs,Runnin' Bulldogs,NA,NA,NA,2-3,Lngwd,1991,NA,LongwoodLancers,Lancers,NA,3-1,NA
2023-24,7:00 PM ET,2024-02-28,2588837,NA,Georgia Southern,Marshall,GaSo,1416,GeorgiaSouthernEagles,Eagles,NA,NA,NA,0-3,Marsh,1486,NA,MarshallThunderingHerd,Thundering Herd,NA,1-1,NA
2023-24,7:00 PM ET,2024-02-28,2588951,NA,Georgia State,James Madison,GaSt,1421,GeorgiaStatePanthers,Panthers,NA,NA,NA,1-2,JMU,1454,NA,JamesMadisonDukes,Dukes,NA,4-0,24
2023-24,7:00 PM ET,2024-02-28,2602985,NA,High Point,Winthrop,HighPt,1884,HighPointPanthers,Panthers,NA,NA,NA,1-2,Win,1699,NA,WinthropEagles,Eagles,NA,3-2,NA
2023-24,9:00 PM ET,2024-02-28,2602596,NA,Illinois,Minnesota,Ill,1443,IllinoisFightingIllini,Fighting Illini,NA,NA,23,3-1,Minn,1503,NA,MinnesotaGoldenGophers,Golden Gophers,NA,3-1,NA
2023-24,8:00 PM ET,2024-02-28,2603485,NA,Illinois State,Missouri State,IllSt,1445,IllinoisStateRedbirds,Redbirds,NA,NA,NA,2-1,MoStU,1631,NA,MissouriStateBears,Bears,NA,2-1,NA
2023-24,8:00 PM ET,2024-02-28,2605667,ESP+,Iowa State,Oklahoma,IaSt,1450,IowaStateCyclones,Cyclones,NA,NA,NA,3-0,Okla,1558,NA,OklahomaSooners,Sooners,NA,4-0,NA
2023-24,7:00 PM ET,2024-02-28,2593549,NA,IUPUI,Milwaukee,IUPUI,1862,IUPUIJaguars,Jaguars,NA,NA,NA,2-3,UW-Mil,1702,NA,MilwaukeePanthers,Panthers,NA,2-2,NA
2023-24,7:00 PM ET,2024-02-28,2591923,NA,Jacksonville,Stetson,Jac,1453,JacksonvilleDolphins,Dolphins,NA,NA,NA,2-2,Stet,1629,NA,StetsonHatters,Hatters,NA,1-2,NA
2023-24,7:00 PM ET,2024-02-28,2602241,NA,Navy,Lafayette,Navy,1521,NavyMidshipmen,Midshipmen,NA,NA,NA,0-3,Laf,1462,NA,LafayetteLeopards,Leopards,NA,0-3,NA
2023-24,8:00 PM ET,2024-02-28,2588956,NA,Louisiana,Troy,UL-Laf,1630,LouisianaRaginCajuns,Ragin' Cajuns,NA,NA,NA,2-1,Troy,1660,NA,TroyTrojans,Trojans,NA,2-2,NA
2023-24,8:00 PM ET,2024-02-28,2577195,NA,Western Kentucky,Louisiana Tech,WestKy,1691,WesternKentuckyHilltoppers,Hilltoppers,NA,NA,NA,3-1,LaTech,1471,NA,LouisianaTechBulldogs,Bulldogs,NA,2-1,NA
2023-24,7:00 PM ET,2024-02-28,2602141,FS1,Marquette,Providence,Marq,1484,MarquetteGoldenEagles,Golden Eagles,NA,NA,4,3-0,Prov,1576,NA,ProvidenceFriars,Friars,NA,3-1,NA
2023-24,7:00 PM ET,2024-02-28,2602158,NA,Maryland,Northwestern,MD,1488,MarylandTerrapins,Terrapins,NA,NA,NA,1-3,NW,1547,NA,NorthwesternWildcats,Wildcats,NA,4-0,NA
2023-24,7:00 PM ET,2024-02-28,2603404,NA,Tulane,North Texas,Tulane,1661,TulaneGreenWave,Green Wave,NA,NA,NA,3-0,NorTx,1541,NA,NorthTexasMeanGreen,Mean Green,NA,2-2,NA
2023-24,7:00 PM ET,2024-02-28,2593550,NA,Robert Morris,Northern Kentucky,RMor,1585,RobertMorrisColonials,Colonials,NA,NA,NA,1-3,NorKY,5404,NA,NorthernKentuckyNorse,Norse,NA,1-2,NA
2023-24,8:00 PM ET,2024-02-28,2605668,ESP+,Oklahoma State,UCF,OkSt,1559,OklahomaStateCowboys,Cowboys,NA,NA,NA,1-3,UCF,1344,NA,UCFKnights,Knights,NA,2-1,NA
2023-24,11:00 PM ET,2024-02-28,2609418,FS1,Oregon,Oregon State,Oregon,1562,OregonDucks,Ducks,NA,NA,NA,3-0,OreSt,1563,NA,OregonStateBeavers,Beavers,NA,3-1,NA
2023-24,7:00 PM ET,2024-02-28,2602987,NA,USC Upstate,Presbyterian,USCUp,1975,USCUpstateSpartans,Spartans,NA,NA,NA,2-3,Presby,1574,NA,PresbyterianBlueHose,Blue Hose,NA,5-1,NA
2023-24,7:00 PM ET,2024-02-28,2593546,NA,Wright State,Purdue Fort Wayne,Wright,1706,WrightStateRaiders,Raiders,NA,NA,NA,0-3,PFW,1797,NA,PurdueFortWayneMastodons,Mastodons,NA,5-0,NA
2023-24,6:30 PM ET,2024-02-28,2600341,CBSS,VCU,Rhode Island,VCU,1672,VCURams,Rams,NA,NA,NA,3-1,URI,1581,NA,RhodeIslandRams,Rams,NA,3-1,NA
2023-24,8:00 PM ET,2024-02-28,2603402,NA,Rice,Temple,Rice,1582,RiceOwls,Owls,NA,NA,NA,1-2,Temple,1644,NA,TempleOwls,Owls,NA,3-1,NA
2023-24,8:00 PM ET,2024-02-28,2600344,NA,Saint Louis,Richmond,StL,1620,SaintLouisBillikens,Billikens,NA,NA,NA,4-1,Rich,1583,NA,RichmondSpiders,Spiders,NA,2-1,NA
2023-24,7:00 PM ET,2024-02-28,2594364,NA,Wofford,Samford,Wof,1705,WoffordTerriers,Terriers,NA,NA,NA,2-1,Sam,1590,NA,SamfordBulldogs,Bulldogs,NA,2-2,NA
2023-24,8:00 PM ET,2024-02-28,2588955,NA,South Alabama,Southern Miss,USA,1610,SouthAlabamaJaguars,Jaguars,NA,NA,NA,2-3,SouMis,1607,NA,SouthernMissGoldenEagles,Golden Eagles,NA,2-1,NA
2023-24,8:30 PM ET,2024-02-28,2600432,SECN,Texas A&M,South Carolina,TexA&M,1652,TexasAMAggies,Aggies,NA,NA,13,4-0,SCar,1611,NA,SouthCarolinaGamecocks,Gamecocks,NA,4-0,NA
2023-24,8:00 PM ET,2024-02-28,2603406,NA,UTSA,Tulsa,Tx-SA,1650,UTSARoadrunners,Roadrunners,NA,NA,NA,1-3,Tulsa,1662,NA,TulsaGoldenHurricane,Golden Hurricane,NA,3-0,NA
2023-24,8:00 PM ET,2024-02-28,2603405,NA,UAB,Wichita State,UAB,1303,UABBlazers,Blazers,NA,NA,NA,2-2,Wich,1698,NA,WichitaStateShockers,Shockers,NA,4-1,NA
2023-24,7:00 PM ET,2024-02-28,2594366,NA,UNCG,VMI,UNCG,1524,UNCGSpartans,Spartans,NA,NA,NA,2-1,VMI,1679,NA,VMIKeydets,Keydets,NA,1-4,NA
2023-24,8:30 PM ET,2024-02-29,2589350,NA,Southern Utah,Abilene Christian,SoUt,1608,SouthernUtahThunderbirds,Thunderbirds,NA,NA,NA,1-2,AbiChr,1305,NA,AbileneChristianWildcats,Wildcats,NA,2-2,NA
2023-24,7:00 PM ET,2024-02-29,2588709,NA,Albany,New Hampshire,Albany,1948,AlbanyGreatDanes,Great Danes,NA,NA,NA,1-2,UNH,1530,NA,NewHampshireWildcats,Wildcats,NA,2-2,NA
2023-24,10:00 PM ET,2024-02-29,2576808,NA,Bakersfield,UC San Diego,CS-Bk,1877,BakersfieldRoadrunners,Roadrunners,NA,NA,NA,2-2,Cal-SD,1919,NA,UCSanDiegoTritons,Tritons,NA,4-0,NA
2023-24,6:07 PM ET,2024-02-29,2588712,NA,Binghamton,Maine,Bing,2053,BinghamtonBearcats,Bearcats,NA,NA,NA,3-2,Maine,1481,NA,MaineBlackBears,Black Bears,NA,3-3,NA
2023-24,6:30 PM ET,2024-02-29,2588717,NA,UMass Lowell,Bryant,UML,5443,UMassLowellRiverHawks,River Hawks,NA,NA,NA,3-1,Bryant,5499,NA,BryantBulldogs,Bulldogs,NA,2-3,NA
2023-24,10:00 PM ET,2024-02-29,2576805,NA,UC Santa Barbara,Cal Poly,UC-SB,1595,UCSantaBarbaraGauchos,Gauchos,NA,NA,NA,0-2,CalPly,1337,NA,CalPolyMustangs,Mustangs,NA,2-3,NA
2023-24,10:00 PM ET,2024-02-29,2576810,NA,Long Beach State,Cal State Fullerton,LgBch,1470,LongBeachStateBeach,Beach,NA,NA,NA,2-2,CSF,1413,NA,CalStateFullertonTitans,Titans,NA,1-2,NA
2023-24,10:00 PM ET,2024-02-29,2589347,NA,California Baptist,Stephen F. Austin,CalBap,1801,CaliforniaBaptistLancers,Lancers,NA,NA,NA,3-1,SFA,1628,NA,StephenFAustinLumberjacks,Lumberjacks,NA,2-1,NA
2023-24,7:00 PM ET,2024-02-29,2602780,NA,Charleston,Campbell,CofC,1347,CharlestonCougars,Cougars,NA,NA,NA,1-3,Camp,1339,NA,CampbellFightingCamels,Fighting Camels,NA,1-2,NA
2023-24,7:00 PM ET,2024-02-29,2594264,NA,Central Connecticut State,LIU,CentCt,1343,CentralConnecticutStateBlueDevils,Blue Devils,NA,NA,NA,1-2,LIU,1469,NA,LIUSharks,Sharks,NA,0-3,NA
2023-24,10:00 PM ET,2024-02-29,2576812,NA,CSUN,UC Irvine,CS-Nr,1545,CSUNMatadors,Matadors,NA,NA,NA,3-1,UC-Irv,1335,NA,UCIrvineAnteaters,Anteaters,NA,3-1,NA
2023-24,7:00 PM ET,2024-02-29,2602797,NA,Delaware,Northeastern,Del,1380,DelawareFightinBlueHens,Fightin' Blue Hens,NA,NA,NA,4-0,NE,1542,NA,NortheasternHuskies,Huskies,NA,1-2,NA
2023-24,9:00 PM ET,2024-02-29,2588470,NA,Denver,Kansas City,Denver,1382,DenverPioneers,Pioneers,NA,NA,NA,2-3,UMKC,1508,NA,KansasCityRoos,Roos,NA,2-2,NA
2023-24,9:00 PM ET,2024-02-29,2589352,NA,Utah Tech,Tarleton St.,UtTech,8164,UtahTechTrailblazers,Trailblazers,NA,NA,NA,2-2,TarlSt,1828,NA,TarletonStTexans,Texans,NA,2-2,NA
